Cycle,Value
82649,100111011
82650,001110110
82651,011101101
82652,111111011
82653,111110110
82654,111101100
82655,111011000
82656,110110000
82657,101100000
82658,011100001
82659,111000010
82660,110000101
82661,100001011
82662,000010111
82663,000101111
82664,001111111
82665,011111111
82666,111111111
82667,111111111
82668,111111110
82669,111111100
82670,111011000
82671,110110000
82672,101100000
82673,011000001
82674,110000010
82675,100000101
82676,000101010
82677,001010100
82678,010101001
82679,101010011
82680,010100110
82681,101001100
82682,010111001
82683,101110011
82684,011100110
82685,111001100
82686,110011001
82687,100110010
82688,001000101
82689,010001010
82690,100010100
82691,000101001
82692,001010010
82693,010100101
82694,101101010
82695,011010101
82696,110101011
82697,101010111
82698,010101110
82699,101011100
82700,010011001
82701,100110011
82702,001100110
82703,011001101
82704,110011010
82705,100110100
82706,001001000
82707,010010000
82708,100100001
82709,001000011
82710,010000110
82711,100001100
82712,000111000
82713,001110001
82714,011100011
82715,111000111
82716,110001111
82717,100011111
82718,000011110
82719,000111101
82720,001111011
82721,011110111
82722,111101111
82723,111011111
82724,110011111
82725,100111110
82726,001111100
82727,011111000
82728,111110001
82729,111100010
82730,111100101
82731,111001011
82732,110010111
82733,100101110
82734,001011101
82735,010111011
82736,101010110
82737,010101100
82738,101011000
82739,010110001
82740,101100011
82741,011000111
82742,110101110
82743,101011101
82744,010111010
82745,101110101
82746,011101010
82747,111010100
82748,110001001
82749,100010011
82750,000100110
82751,001001101
82752,010011010
82753,100110101
82754,001001010
82755,010010100
82756,100101001
82757,001010011
82758,010100111
82759,101001110
82760,010111100
82761,101111001
82762,011110010
82763,111100100
82764,111001001
82765,110010011
82766,100000110
82767,000001101
82768,000011010
82769,000110101
82770,001101011
82771,011010110
82772,110001100
82773,100011001
82774,000110010
82775,001100100
82776,011001000
82777,110010000
82778,100000000
82779,000000001
82780,000000010
82781,000000100
82782,000001000
82783,000010000
82784,000000000
82785,000000000
82786,000000000
82787,000000001
82788,000000010
82789,000000100
82790,000101000
82791,001010000
82792,010100001
82793,101000010
82794,010000101
82795,100001010
82796,000110100
82797,001101001
82798,011010010
82799,110100100
82800,101001001
82801,010010011
82802,100000111
82803,000001111
82804,000011110
82805,000111101
82806,001111011
82807,011110111
82808,111001110
82809,110011101
82810,100111010
82811,001110101
82812,011101011
82813,111010110
82814,110001100
82815,100011001
82816,000110010
82817,001100101
82818,011001010
82819,110010100
82820,100001001
82821,000010011
82822,000100111
82823,001001111
82824,010011110
82825,100111101
82826,001011010
82827,010110101
82828,101101011
82829,011010111
82830,110101111
82831,101011111
82832,010011111
82833,100111111
82834,001111110
82835,011111100
82836,111111001
82837,111110010
82838,111000100
82839,110001001
82840,100010011
82841,000100110
82842,001001100
82843,010011000
82844,100010000
82845,000100000
82846,001000000
82847,010000001
82848,100000010
82849,000000101
82850,000101010
82851,001010100
82852,010101001
82853,101010010
82854,010100100
82855,101001000
82856,010110000
82857,101100001
82858,011000011
82859,110000111
82860,100001111
82861,000011111
82862,000011111
82863,000111111
82864,001111111
82865,011111111
82866,111111111
82867,111111110
82868,111011101
82869,110111010
82870,101110100
82871,011101001
82872,111010010
82873,110100100
82874,101101001
82875,011010011
82876,110100111
82877,101001111
82878,010011111
82879,100111111
82880,001011111
82881,010111111
82882,101111111
82883,011111111
82884,111111111
82885,111111110
82886,111011100
82887,110111000
82888,101110000
82889,011100000
82890,111000000
82891,110000001
82892,100100010
82893,001000101
82894,010001010
82895,100010101
82896,000101010
82897,001010100
82898,010001001
82899,100010010
82900,000100100
82901,001001000
82902,010010000
82903,100100001
82904,001100010
82905,011000100
82906,110001000
82907,100010000
82908,000100000
82909,001000000
82910,010100000
82911,101000000
82912,010000001
82913,100000010
82914,000000101
82915,000001010
82916,000110101
82917,001101011
82918,011010110
82919,110101100
82920,101011001
82921,010110010
82922,101000101
82923,010001011
82924,100010110
82925,000101100
82926,001011000
82927,010110001
82928,101000010
82929,010000101
82930,100001010
82931,000010100
82932,000101001
82933,001010010
82934,010000101
82935,100001010
82936,000010101
82937,000101011
82938,001010110
82939,010101101
82940,101111011
82941,011110110
82942,111101101
82943,111011010
82944,110110100
82945,101101000
82946,011110001
82947,111100011
82948,111000111
82949,110001111
82950,100011111
82951,000111110
82952,001011100
82953,010111001
82954,101110011
82955,011100111
82956,111001110
82957,110011101
82958,100011010
82959,000110100
82960,001101001
82961,011010010
82962,110100101
82963,101001011
82964,010110110
82965,101101101
82966,011011011
82967,110110110
82968,101101100
82969,011011001
82970,110010011
82971,100100110
82972,001001101
82973,010011010
82974,100110101
82975,001101010
82976,011110101
82977,111101011
82978,111010111
82979,110101111
82980,101011111
82981,010111110
82982,101011101
82983,010111010
82984,101110101
82985,011101010
82986,111010100
82987,110101000
82988,101110000
82989,011100000
82990,111000000
82991,110000000
82992,100000001
82993,000000011
82994,000100110
82995,001001100
82996,010011000
82997,100110001
82998,001100010
82999,011000100
83000,110101001
83001,101010011
83002,010100110
83003,101001101
83004,010011011
83005,100110111
83006,001001110
83007,010011100
83008,100111001
83009,001110010
83010,011100101
83011,111001010
83012,110110100
83013,101101000
83014,011010001
83015,110100010
83016,101000101
83017,010001011
83018,100110110
83019,001101100
83020,011011000
83021,110110001
83022,101100010
83023,011000101
83024,110101011
83025,101010111
83026,010101110
83027,101011101
83028,010111010
83029,101110101
83030,011001010
83031,110010100
83032,100101000
83033,001010001
83034,010100011
83035,101000110
83036,010101100
83037,101011000
83038,010110000
83039,101100000
83040,011000001
83041,110000010
83042,100100101
83043,001001011
83044,010010110
83045,100101101
83046,001011011
83047,010110111
83048,101001110
83049,010011101
83050,100111011
83051,001110111
83052,011101111
83053,111011110
83054,110011100
83055,100111000
83056,001110000
83057,011100001
83058,111000010
83059,110000101
83060,100101010
83061,001010101
83062,010101011
83063,101010111
83064,010101110
83065,101011100
83066,010011000
83067,100110001
83068,001100010
83069,011000100
83070,110001000
83071,100010001
83072,000000011
83073,000000110
83074,000001100
83075,000011001
83076,000110011
83077,001100111
83078,011101110
83079,111011100
83080,110111000
83081,101110000
83082,011100000
83083,111000000
83084,110100000
83085,101000001
83086,010000011
83087,100000111
83088,000001111
83089,000011110
83090,000011101
83091,000111011
83092,001110111
83093,011101111
83094,111011110
83095,110111100
83096,101011001
83097,010110010
83098,101100101
83099,011001010
83100,110010100
83101,100101000
83102,001110001
83103,011100011
83104,111000110
83105,110001101
83106,100011011
83107,000110110
83108,001001100
83109,010011000
83110,100110001
83111,001100011
83112,011000110
83113,110001100
83114,100111001
83115,001110010
83116,011100101
83117,111001010
83118,110010101
83119,100101010
83120,001110100
83121,011101001
83122,111010010
83123,110100101
83124,101001011
83125,010010111
83126,100001111
83127,000011111
83128,000111111
83129,001111111
83130,011111111
83131,111111111
83132,111011111
83133,110111110
83134,101111100
83135,011111001
83136,111110011
83137,111100110
83138,111101101
83139,111011011
83140,110110110
83141,101101100
83142,011011001
83143,110110011
83144,101000111
83145,010001111
83146,100011110
83147,000111101
83148,001111011
83149,011110111
83150,111001111
83151,110011111
83152,100111110
83153,001111100
83154,011111001
83155,111110011
83156,111000111
83157,110001111
83158,100011111
83159,000111111
83160,001111111
83161,011111111
83162,111011111
83163,110111110
83164,101111100
83165,011111000
83166,111110001
83167,111100010
83168,111100100
83169,111001001
83170,110010011
83171,100100111
83172,001001111
83173,010011110
83174,100011101
83175,000111010
83176,001110101
83177,011101011
83178,111010110
83179,110101100
83180,101111000
83181,011110000
83182,111100001
83183,111000010
83184,110000101
83185,100001011
83186,000110111
83187,001101111
83188,011011110
83189,110111101
83190,101111010
83191,011110100
83192,111001000
83193,110010001
83194,100100010
83195,001000100
83196,010001000
83197,100010000
83198,000000000
83199,000000000
83200,000000000
83201,000000000
83202,000000000
83203,000000000
83204,000100001
83205,001000010
83206,010000100
83207,100001001
83208,000010011
83209,000100111
83210,001101110
83211,011011100
83212,110111001
83213,101110010
83214,011100100
83215,111001000
83216,110110000
83217,101100000
83218,011000001
83219,110000011
83220,100000111
83221,000001111
83222,000111110
83223,001111101
83224,011111011
83225,111110111
83226,111101110
83227,111011101
83228,110011011
83229,100110110
83230,001101100
83231,011011001
83232,110110011
83233,101100110
83234,011101101
83235,111011010
83236,110110100
83237,101101000
83238,011010001
83239,110100011
83240,101100110
83241,011001101
83242,110011010
83243,100110101
83244,001101010
83245,011010100
83246,110001001
83247,100010011
83248,000100110
83249,001001100
83250,010011000
83251,100110001
83252,001000011
83253,010000110
83254,100001100
83255,000011000
83256,000110001
83257,001100011
83258,011100110
83259,111001100
83260,110011001
83261,100110010
83262,001100100
83263,011001000
83264,110110001
83265,101100010
83266,011000101
83267,110001011
83268,100010111
83269,000101110
83270,001111100
83271,011111001
83272,111110011
83273,111100110
83274,111001101
83275,110011011
83276,100010111
83277,000101110
83278,001011100
83279,010111000
83280,101110001
83281,011100010
83282,111100100
83283,111001001
83284,110010011
83285,100100110
83286,001001101
83287,010011010
83288,100010100
83289,000101000
83290,001010000
83291,010100000
83292,101000000
83293,010000001
83294,100100010
83295,001000101
83296,010001010
83297,100010100
83298,000101000
83299,001010000
83300,010000000
83301,100000000
83302,000000001
83303,000000011
83304,000000110
83305,000001100
83306,000111000
83307,001110001
83308,011100011
83309,111000110
83310,110001101
83311,100011011
83312,000010111
83313,000101111
83314,001011110
83315,010111100
83316,101111001
83317,011110010
83318,111000101
83319,110001011
83320,100010111
83321,000101110
83322,001011100
83323,010111001
83324,101010010
83325,010100100
83326,101001000
83327,010010000
83328,100100001
83329,001000011
83330,010100110
83331,101001100
83332,010011001
83333,100110011
83334,001100110
83335,011001100
83336,110111001
83337,101110010
83338,011100100
83339,111001001
83340,110010011
83341,100100110
83342,001101101
83343,011011010
83344,110110101
83345,101101010
83346,011010101
83347,110101011
83348,101110110
83349,011101100
83350,111011000
83351,110110001
83352,101100010
83353,011000101
83354,110101010
83355,101010101
83356,010101010
83357,101010100
83358,010101000
83359,101010000
83360,010000001
83361,100000010
83362,000000101
83363,000001011
83364,000010110
83365,000101101
83366,001111010
83367,011110101
83368,111101011
83369,111010111
83370,110101110
83371,101011101
83372,010011011
83373,100110111
83374,001101110
83375,011011101
83376,110111011
83377,101110110
83378,011001100
83379,110011000
83380,100110000
83381,001100000
83382,011000000
83383,110000000
83384,100100000
83385,001000001
83386,010000010
83387,100000101
83388,000001011
83389,000010110
83390,000001101
83391,000011010
83392,000110101
83393,001101011
83394,011010110
83395,110101101
83396,101111010
83397,011110100
83398,111101001
83399,111010010
83400,110100100
83401,101001001
83402,010110011
83403,101100111
83404,011001111
83405,110011110
83406,100111100
83407,001111000
83408,011010000
83409,110100001
83410,101000011
83411,010000110
83412,100001100
83413,000011001
83414,000010011
83415,000100111
83416,001001110
83417,010011100
83418,100111001
83419,001110010
83420,011000100
83421,110001000
83422,100010001
83423,000100011
83424,001000110
83425,010001100
83426,100111000
83427,001110000
83428,011100001
83429,111000010
83430,110000101
83431,100001011
83432,000110110
83433,001101101
83434,011011010
83435,110110100
83436,101101000
83437,011010001
83438,110000011
83439,100000111
83440,000001111
83441,000011110
83442,000111101
83443,001111011
83444,011010110
83445,110101101
83446,101011011
83447,010110111
83448,101101111
83449,011011111
83450,110011111
83451,100111110
83452,001111100
83453,011111001
83454,111110011
83455,111100110
83456,111101100
83457,111011001
83458,110110010
83459,101100101
83460,011001011
83461,110010110
83462,100001100
83463,000011001
83464,000110011
83465,001100111
83466,011001110
83467,110011100
83468,100011001
83469,000110010
83470,001100101
83471,011001011
83472,110010110
83473,100101100
83474,001111001
83475,011110011
83476,111100111
83477,111001111
83478,110011111
83479,100111110
83480,001011101
83481,010111011
83482,101110111
83483,011101111
83484,111011110
83485,110111100
83486,101011000
83487,010110000
83488,101100001
83489,011000011
83490,110000110
83491,100001101
83492,000111010
83493,001110101
83494,011101011
83495,111010111
83496,110101110
83497,101011101
83498,010011010
83499,100110101
83500,001101010
83501,011010100
83502,110101001
83503,101010011
83504,010000111
83505,100001110
83506,000011101
83507,000111010
83508,001110101
83509,011101011
83510,111110110
83511,111101100
83512,111011001
83513,110110010
83514,101100100
83515,011001001
83516,110110011
83517,101100110
83518,011001101
83519,110011011
83520,100110110
83521,001101100
83522,011111000
83523,111110001
83524,111100010
83525,111000101
83526,110001011
83527,100010111
83528,000001111
83529,000011110
83530,000111101
83531,001111010
83532,011110101
83533,111101011
83534,111110111
83535,111101110
83536,111011101
83537,110111010
83538,101110100
83539,011101000
83540,111110001
83541,111100010
83542,111000101
83543,110001010
83544,100010101
83545,000101010
83546,001110100
83547,011101001
83548,111010010
83549,110100100
83550,101001001
83551,010010011
83552,100000110
83553,000001101
83554,000011010
83555,000110100
83556,001101001
83557,011010010
83558,110000101
83559,100001011
83560,000010111
83561,000101111
83562,001011110
83563,010111101
83564,101011010
83565,010110100
83566,101101001
83567,011010010
83568,110100101
83569,101001011
83570,010110111
83571,101101111
83572,011011111
83573,110111111
83574,101111110
83575,011111100
83576,111011000
83577,110110000
83578,101100000
83579,011000000
83580,110000000
83581,100000001
83582,000100011
83583,001000110
83584,010001100
83585,100011000
83586,000110000
83587,001100001
83588,011100011
83589,111000110
83590,110001101
83591,100011010
83592,000110100
83593,001101001
83594,011110010
83595,111100101
83596,111001011
83597,110010111
83598,100101110
83599,001011101
83600,010011010
83601,100110101
83602,001101010
83603,011010101
83604,110101011
83605,101010111
83606,010001110
83607,100011100
83608,000111000
83609,001110001
83610,011100011
83611,111000110
83612,110101100
83613,101011001
83614,010110010
83615,101100100
83616,011001001
83617,110010010
83618,100000100
83619,000001001
83620,000010010
83621,000100101
83622,001001010
83623,010010100
83624,100001000
83625,000010001
83626,000100011
83627,001000111
83628,010001110
83629,100011100
83630,000011000
83631,000110001
83632,001100011
83633,011000110
83634,110001100
83635,100011001
83636,000010011
83637,000100111
83638,001001110
83639,010011101
83640,100111011
83641,001110110
83642,011001101
83643,110011010
83644,100110100
83645,001101000
83646,011010000
83647,110100001
83648,101100010
83649,011000101
83650,110001010
83651,100010100
83652,000101000
83653,001010000
83654,010000001
83655,100000010
83656,000000101
83657,000001010
83658,000010100
83659,000101001
83660,001110011
83661,011100111
83662,111001110
83663,110011100
83664,100111000
83665,001110000
83666,011000001
83667,110000010
83668,100000101
83669,000001011
83670,000010110
83671,000101101
83672,001111011
83673,011110111
83674,111101111
83675,111011110
83676,110111100
83677,101111000
83678,011010000
83679,110100001
83680,101000011
83681,010000111
83682,100001110
83683,000011101
83684,000011010
83685,000110101
83686,001101011
83687,011010111
83688,110101111
83689,101011111
83690,010011110
83691,100111101
83692,001111010
83693,011110101
83694,111101011
83695,111010111
83696,110001111
83697,100011111
83698,000111110
83699,001111100
83700,011111001
83701,111110011
83702,111000110
83703,110001101
83704,100011011
83705,000110110
83706,001101101
83707,011011010
83708,110010100
83709,100101000
83710,001010001
83711,010100010
83712,101000100
83713,010001001
83714,100110010
83715,001100100
83716,011001000
83717,110010000
83718,100100000
83719,001000001
83720,010100011
83721,101000110
83722,010001101
83723,100011011
83724,000110110
83725,001101101
83726,011111010
83727,111110101
83728,111101010
83729,111010101
83730,110101010
83731,101010101
83732,010001011
83733,100010110
83734,000101100
83735,001011001
83736,010110011
83737,101100111
83738,011101111
83739,111011110
83740,110111100
83741,101111000
83742,011110000
83743,111100001
83744,111100010
83745,111000101
83746,110001011
83747,100010110
83748,000101100
83749,001011000
83750,010010001
83751,100100011
83752,001000111
83753,010001110
83754,100011100
83755,000111000
83756,001010000
83757,010100001
83758,101000010
83759,010000100
83760,100001000
83761,000010001
83762,000000011
83763,000000110
83764,000001100
83765,000011000
83766,000110001
83767,001100011
83768,011100111
83769,111001110
83770,110011101
83771,100111011
83772,001110110
83773,011101101
83774,111111010
83775,111110100
83776,111101000
83777,111010001
83778,110100010
83779,101000101
83780,010101010
83781,101010100
83782,010101000
83783,101010001
83784,010100010
83785,101000100
83786,010101001
83787,101010010
83788,010100100
83789,101001000
83790,010010001
83791,100100011
83792,001100110
83793,011001100
83794,110011000
83795,100110001
83796,001100010
83797,011000100
83798,110101000
83799,101010001
83800,010100010
83801,101000100
83802,010001001
83803,100010010
83804,000000101
83805,000001010
83806,000010100
83807,000101000
83808,001010000
83809,010100001
83810,101100010
83811,011000101
83812,110001010
83813,100010101
83814,000101010
83815,001010100
83816,010001000
83817,100010000
83818,000100000
83819,001000001
83820,010000010
83821,100000100
83822,000101001
83823,001010010
83824,010100101
83825,101001010
83826,010010101
83827,100101011
83828,001110110
83829,011101101
83830,111011010
83831,110110101
83832,101101010
83833,011010101
83834,110001011
83835,100010111
83836,000101110
83837,001011100
83838,010111001
83839,101110011
83840,011000111
83841,110001110
83842,100011101
83843,000111011
83844,001110111
83845,011101111
83846,111111110
83847,111111100
83848,111111000
83849,111110000
83850,111100000
83851,111000001
83852,110100010
83853,101000101
83854,010001011
83855,100010111
83856,000101110
83857,001011100
83858,010011001
83859,100110011
83860,001100110
83861,011001100
83862,110011000
83863,100110000
83864,001000001
83865,010000010
83866,100000100
83867,000001000
83868,000010000
83869,000100001
83870,001100010
83871,011000100
83872,110001000
83873,100010001
83874,000100010
83875,001000100
83876,010101001
83877,101010010
83878,010100100
83879,101001001
83880,010010011
83881,100100111
83882,001101111
83883,011011110
83884,110111101
83885,101111010
83886,011110100
83887,111101001
83888,111110010
83889,111100100
83890,111001001
83891,110010010
83892,100100100
83893,001001001
83894,010110010
83895,101100101
83896,011001011
83897,110010110
83898,100101100
83899,001011001
83900,010010010
83901,100100101
83902,001001011
83903,010010111
83904,100101111
83905,001011111
83906,010011111
83907,100111111
83908,001111110
83909,011111101
83910,111111011
83911,111110110
83912,111001101
83913,110011011
83914,100110110
83915,001101101
83916,011011010
83917,110110101
83918,101001010
83919,010010101
83920,100101011
83921,001010111
83922,010101111
83923,101011110
83924,010011101
83925,100111011
83926,001110110
83927,011101100
83928,111011000
83929,110110000
83930,101000000
83931,010000001
83932,100000010
83933,000000101
83934,000001010
83935,000010100
83936,000001000
83937,000010000
83938,000100001
83939,001000011
83940,010000110
83941,100001100
83942,000111001
83943,001110011
83944,011100111
83945,111001110
83946,110011101
83947,100111010
83948,001010101
83949,010101011
83950,101010110
83951,010101101
83952,101011010
83953,010110100
83954,101001001
83955,010010011
83956,100100111
83957,001001111
83958,010011110
83959,100111101
83960,001011011
83961,010110111
83962,101101111
83963,011011110
83964,110111101
83965,101111010
83966,011010100
83967,110101001
83968,101010011
83969,010100110
83970,101001100
83971,010011001
83972,100010010
83973,000100100
83974,001001000
83975,010010001
83976,100100011
83977,001000111
83978,010101110
83979,101011100
83980,010111000
83981,101110001
83982,011100010
83983,111000100
83984,110101000
83985,101010001
83986,010100010
83987,101000101
83988,010001011
83989,100010110
83990,000001100
83991,000011000
83992,000110001
83993,001100011
83994,011000110
83995,110001100
83996,100111000
83997,001110000
83998,011100001
83999,111000011
84000,110000111
84001,100001111
84002,000111111
84003,001111111
84004,011111111
84005,111111111
84006,111111110
84007,111111100
84008,111011001
84009,110110010
84010,101100100
84011,011001000
84012,110010000
84013,100100000
84014,001100001
84015,011000010
84016,110000100
84017,100001001
84018,000010011
84019,000100111
84020,001101111
84021,011011110
84022,110111101
84023,101111011
84024,011110110
84025,111101101
84026,111111011
84027,111110110
84028,111101100
84029,111011001
84030,110110010
84031,101100100
84032,011101000
84033,111010000
84034,110100000
84035,101000000
84036,010000001
84037,100000010
84038,000100101
84039,001001010
84040,010010100
84041,100101001
84042,001010011
84043,010100111
84044,101101111
84045,011011111
84046,110111111
84047,101111111
84048,011111110
84049,111111101
84050,111011010
84051,110110100
84052,101101000
84053,011010001
84054,110100011
84055,101000111
84056,010101110
84057,101011100
84058,010111000
84059,101110000
84060,011100000
84061,111000000
84062,110100001
84063,101000011
84064,010000111
84065,100001110
84066,000011101
84067,000111011
84068,001010110
84069,010101101
84070,101011010
84071,010110101
84072,101101011
84073,011010111
84074,110001111
84075,100011111
84076,000111110
84077,001111101
84078,011111011
84079,111110111
84080,111001111
84081,110011111
84082,100111110
84083,001111101
84084,011111011
84085,111110111
84086,111001110
84087,110011101
84088,100111010
84089,001110100
84090,011101001
84091,111010010
84092,110000101
84093,100001011
84094,000010111
84095,000101110
84096,001011100
84097,010111001
84098,101010011
84099,010100110
84100,101001100
84101,010011001
84102,100110011
84103,001100110
84104,011101101
84105,111011010
84106,110110100
84107,101101001
84108,011010011
84109,110100111
84110,101101111
84111,011011111
84112,110111111
84113,101111110
84114,011111100
84115,111111001
84116,111010011
84117,110100110
84118,101001101
84119,010011010
84120,100110101
84121,001101010
84122,011110100
84123,111101001
84124,111010011
84125,110100110
84126,101001101
84127,010011011
84128,100010110
84129,000101100
84130,001011000
84131,010110000
84132,101100001
84133,011000011
84134,110100110
84135,101001101
84136,010011011
84137,100110111
84138,001101110
84139,011011100
84140,110011000
84141,100110000
84142,001100000
84143,011000001
84144,110000010
84145,100000101
84146,000101011
84147,001010110
84148,010101101
84149,101011010
84150,010110100
84151,101101001
84152,011110010
84153,111100101
84154,111001011
84155,110010110
84156,100101100
84157,001011001
84158,010010011
84159,100100111
84160,001001111
84161,010011110
84162,100111101
84163,001111010
84164,011010100
84165,110101001
84166,101010011
84167,010100111
84168,101001110
84169,010011101
84170,100011011
84171,000110110
84172,001101101
84173,011011010
84174,110110101
84175,101101010
84176,011110100
84177,111101001
84178,111010011
84179,110100111
84180,101001111
84181,010011111
84182,100011111
84183,000111110
84184,001111101
84185,011111011
84186,111110111
84187,111101110
84188,111111100
84189,111111000
84190,111110000
84191,111100001
84192,111000011
84193,110000111
84194,100101111
84195,001011111
84196,010111111
84197,101111111
84198,011111110
84199,111111101
84200,111011011
84201,110110110
84202,101101100
84203,011011000
84204,110110001
84205,101100010
84206,011100101
84207,111001010
84208,110010101
84209,100101010
84210,001010101
84211,010101011
84212,101110111
84213,011101110
84214,111011100
84215,110111001
84216,101110010
84217,011100100
84218,111101000
84219,111010001
84220,110100010
84221,101000101
84222,010001011
84223,100010110
84224,000001101
84225,000011010
84226,000110101
84227,001101010
84228,011010100
84229,110101001
84230,101110011
84231,011100110
84232,111001100
84233,110011001
84234,100110010
84235,001100100
84236,011101001
84237,111010010
84238,110100100
84239,101001000
84240,010010001
84241,100100011
84242,001100111
84243,011001110
84244,110011100
84245,100111000
84246,001110000
84247,011100001
84248,111100011
84249,111000111
84250,110001111
84251,100011110
84252,000111100
84253,001111001
84254,011010011
84255,110100111
84256,101001111
84257,010011111
84258,100111111
84259,001111110
84260,011011100
84261,110111001
84262,101110010
84263,011100101
84264,111001010
84265,110010101
84266,100001010
84267,000010101
84268,000101011
84269,001010110
84270,010101101
84271,101011010
84272,010010101
84273,100101011
84274,001010111
84275,010101110
84276,101011100
84277,010111000
84278,101010001
84279,010100010
84280,101000100
84281,010001001
84282,100010010
84283,000100100
84284,001101001
84285,011010010
84286,110100101
84287,101001010
84288,010010101
84289,100101011
84290,001110111
84291,011101111
84292,111011110
84293,110111100
84294,101111000
84295,011110000
84296,111000000
84297,110000001
84298,100000011
84299,000000110
84300,000001100
84301,000011000
84302,000010001
84303,000100011
84304,001000110
84305,010001100
84306,100011000
84307,000110000
84308,001000000
84309,010000000
84310,100000000
84311,000000000
84312,000000000
84313,000000000
84314,000100000
84315,001000000
84316,010000000
84317,100000000
84318,000000001
84319,000000010
84320,000100101
84321,001001010
84322,010010100
84323,100101000
84324,001010001
84325,010100011
84326,101100110
84327,011001101
84328,110011010
84329,100110100
84330,001101000
84331,011010000
84332,110000000
84333,100000001
84334,000000011
84335,000000111
84336,000001110
84337,000011100
84338,000011001
84339,000110011
84340,001100111
84341,011001110
84342,110011100
84343,100111000
84344,001010001
84345,010100011
84346,101000110
84347,010001100
84348,100011000
84349,000110000
84350,001000001
84351,010000010
84352,100000100
84353,000001001
84354,000010010
84355,000100101
84356,001101011
84357,011010110
84358,110101101
84359,101011010
84360,010110100
84361,101101001
84362,011110011
84363,111100111
84364,111001111
84365,110011111
84366,100111110
84367,001111100
84368,011011000
84369,110110001
84370,101100010
84371,011000100
84372,110001000
84373,100010001
84374,000000010
84375,000000100
84376,000001000
84377,000010000
84378,000100001
84379,001000010
84380,010100101
84381,101001010
84382,010010101
84383,100101010
84384,001010101
84385,010101011
84386,101110110
84387,011101100
84388,111011000
84389,110110000
84390,101100000
84391,011000001
84392,110100011
84393,101000111
84394,010001111
84395,100011111
84396,000111110
84397,001111101
84398,011011011
84399,110110111
84400,101101110
84401,011011101
84402,110111011
84403,101110110
84404,011001101
84405,110011010
84406,100110100
84407,001101001
84408,011010010
84409,110100101
84410,101101011
84411,011010111
84412,110101111
84413,101011111
84414,010111110
84415,101111101
84416,011011011
84417,110110111
84418,101101110
84419,011011100
84420,110111001
84421,101110010
84422,011000100
84423,110001000
84424,100010001
84425,000100010
84426,001000100
84427,010001000
84428,100110001
84429,001100010
84430,011000100
84431,110001001
84432,100010011
84433,000100110
84434,001101100
84435,011011000
84436,110110001
84437,101100010
84438,011000101
84439,110001010
84440,100110100
84441,001101000
84442,011010000
84443,110100000
84444,101000001
84445,010000011
84446,100100110
84447,001001101
84448,010011010
84449,100110101
84450,001101010
84451,011010100
84452,110001000
84453,100010001
84454,000100010
84455,001000101
84456,010001010
84457,100010100
84458,000001000
84459,000010000
84460,000100001
84461,001000010
84462,010000100
84463,100001000
84464,000110000
84465,001100001
84466,011000010
84467,110000101
84468,100001011
84469,000010111
84470,000001111
84471,000011110
84472,000111101
84473,001111011
84474,011110111
84475,111101111
84476,111111110
84477,111111100
84478,111111000
84479,111110001
84480,111100010
84481,111000101
84482,110101011
84483,101010111
84484,010101110
84485,101011100
84486,010111000
84487,101110001
84488,011000011
84489,110000110
84490,100001101
84491,000011010
84492,000110101
84493,001101011
84494,011110110
84495,111101101
84496,111011011
84497,110110110
84498,101101100
84499,011011001
84500,110010010
84501,100100100
84502,001001001
84503,010010011
84504,100100111
84505,001001111
84506,010111110
84507,101111101
84508,011111010
84509,111110101
84510,111101010
84511,111010101
84512,110001011
84513,100010111
84514,000101110
84515,001011101
84516,010111011
84517,101110111
84518,011001110
84519,110011100
84520,100111000
84521,001110000
84522,011100001
84523,111000010
84524,110100100
84525,101001001
84526,010010011
84527,100100110
84528,001001101
84529,010011010
84530,100010101
84531,000101010
84532,001010100
84533,010101001
84534,101010010
84535,010100100
84536,101101001
84537,011010011
84538,110100111
84539,101001110
84540,010011101
84541,100111011
84542,001010110
84543,010101101
84544,101011010
84545,010110100
84546,101101001
84547,011010011
84548,110000110
84549,100001101
84550,000011011
84551,000110110
84552,001101101
84553,011011010
84554,110010101
84555,100101010
84556,001010101
84557,010101011
84558,101010110
84559,010101100
84560,101111001
84561,011110010
84562,111100101
84563,111001010
84564,110010101
84565,100101010
84566,001110101
84567,011101011
84568,111010110
84569,110101100
84570,101011001
84571,010110010
84572,101000100
84573,010001001
84574,100010010
84575,000100101
84576,001001010
84577,010010100
84578,100001001
84579,000010011
84580,000100111
84581,001001110
84582,010011100
84583,100111001
84584,001010011
84585,010100111
84586,101001110
84587,010011100
84588,100111001
84589,001110010
84590,011000101
84591,110001010
84592,100010101
84593,000101010
84594,001010100
84595,010101001
84596,101110011
84597,011100110
84598,111001100
84599,110011000
84600,100110000
84601,001100000
84602,011100000
84603,111000000
84604,110000001
84605,100000011
84606,000000111
84607,000001110
84608,000111101
84609,001111011
84610,011110111
84611,111101110
84612,111011101
84613,110111010
84614,101010100
84615,010101000
84616,101010000
84617,010100000
84618,101000000
84619,010000001
84620,100100011
84621,001000111
84622,010001110
84623,100011101
84624,000111010
84625,001110101
84626,011001011
84627,110010110
84628,100101100
84629,001011001
84630,010110011
84631,101100111
84632,011101110
84633,111011100
84634,110111000
84635,101110001
84636,011100010
84637,111000100
84638,110101001
84639,101010011
84640,010100110
84641,101001100
84642,010011001
84643,100110011
84644,001000111
84645,010001110
84646,100011100
